Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
TiCo2Se4,Ti,Co,Se,7.817470894894183,7.809680900635818,7.808636282935214,89.98327276710178,90.51602616232964,90.48534678983614,-47647265.536713146,476.69604708003465,773855241.3986609,7.940799185176711,7.936917883063687,7.939319066934688,89.93720682542602,89.91584159169231,90.05907196492569,-511883919.4004156,500.37821701935184,1693216191.2583454,0.6871361204981804,,False,False,False,False,,,,,-464236653.863702,True,True,True
TiCr2Se4,Ti,Cr,Se,10.747296912890253,10.747296912890132,10.74729691289079,90.00000000000199,90.00000000000001,90.0,-363.2227705582312,1241.359984108364,0.0205959580528684,7.919992128121381,7.91483372481666,7.914312978704259,90.00423492735572,89.97836095199267,89.98557934692504,-510786.4379915109,496.1119869267378,822940.863295008,0.740623265504837,,True,False,False,True,0.136805,normal,0.38999999999999996,0.0,-510423.215221,True,False,False
TiCu2Se4,Ti,Cu,Se,10.538263691238772,10.53826369123853,10.538263691238411,89.99999999999979,90.0,90.0,-262.6091888211975,1170.3268913665302,0.0098085515551567,7.915792312480944,7.91495460223953,7.916543682821361,89.91427712847232,89.92516059266075,90.00897649354256,-62488934.16332739,495.9953098037468,193982160.28702095,0.5494582633674144,,True,False,False,True,0.154276,normal,0.1750000000000001,0.0,-62488671.554139,True,True,True
TiDy2Se4,Ti,Dy,Se,7.961469563514987,7.961469563515384,7.96146956351575,90.00000000000072,90.0,90.0,-316.28264941414943,504.6377292617328,2.540118128218775,7.998588460263967,7.99239593640609,8.009918509246463,89.57732644499586,90.08690133637953,89.99764093011288,-45587.53687955426,512.0426337062469,19471.578457934847,0.9277110415697096,,False,False,False,False,,,,,-45271.25423,True,False,False
TiEr2Se4,Ti,Er,Se,7.886755495279512,7.88675549528037,7.886755495279512,90.00000000000179,90.0,90.0,-435.5449413534226,490.5633864385818,39.08236330066138,7.974469282656141,7.966894449395758,7.971204837118065,89.90046754825842,89.96327270614175,90.01012730241199,-1301863806.1791668,506.4237570960099,3391450954.789632,0.9244417411088944,,False,False,False,False,,,,,-1301863370.634225,True,False,False
TiEu2Se4,Ti,Eu,Se,6.978980156326744,6.924942402440188,6.982406910056827,90.34795028494447,90.26918682131266,89.11012081089001,-49906930.71638605,337.4024938777437,34263638.55590788,7.958533685339322,7.935130199248316,7.934128865696028,89.92245186427704,90.01072085151227,90.03124442797372,-3012219.3513325863,501.055571827485,2079263.7311436716,0.9253950956463812,,False,False,False,False,,,,,46894711.365053,True,True,False
TiFe2Se4,Ti,Fe,Se,7.585905028023973,7.5859050280241345,7.58590502802389,89.99999999999952,90.0,90.0,-534.7505919203253,436.5381500915335,0.0449437920243309,7.908059292132638,7.907315135098077,7.909369152333655,89.8922786092083,89.9600550881931,90.02562807801876,-26851902695.930702,494.5838069755314,42321987356.57076,0.7114199572801589,,True,False,False,True,0.0,normal,0.71,0.0,-26851902161.18011,True,True,False
TiGa2Se4,Ti,Ga,Se,7.978623538099879,7.978623538099504,7.978623538100053,89.99999999999912,90.0,90.0,-69.12094846488344,507.9066764220842,4.202252499570788,7.968020728172551,7.96852496223035,7.973928593002922,89.90074221326833,89.99177217479428,90.04820155694601,-65924938.60143498,506.2906708202397,41007581.61869918,0.8049173325300216,,False,False,False,False,,,,,-65924869.480487,True,False,False
TiGd2Se4,Ti,Gd,Se,11.650741690682628,11.650741687619927,11.65074168745508,90.00000000206137,90.00000001372133,90.00000001604883,-485.4310405650641,1581.4691357137629,0.033851668117825,8.048012022039963,8.042092484960257,8.042452454504197,89.79440510681013,89.95158121567158,89.98563253678414,-2671458264.022744,520.5269471567372,681298922.8648562,0.9310655426979064,,True,False,False,True,0.153403,normal,0.5550000000000002,0.0,-2671457778.591704,True,False,False
TiGe2Se4,Ti,Ge,Se,7.999452575646704,7.999452575646798,7.999452575646631,89.99999999999945,90.0,90.0,-154.78444268819248,511.894901716167,0.0439407266481552,7.893525047508877,7.890990297112116,7.891033735634714,89.92200834027675,89.92907628272313,89.99267068815641,-748552458.1412115,491.513739426178,10925173061.517454,0.8086666196584702,,True,False,False,True,2.282141,normal,,,-748552303.356769,True,False,False
TiHf2Se4,Ti,Hf,Se,7.012206143189815,7.012206143189724,7.012206143189742,90.00000000001978,90.00000000000003,90.0000000000001,-18850.1013270533,344.7974336560502,31.37161308124666,7.957548100760214,7.948575200291702,7.950628460473952,89.901486508252,89.86571721375712,89.93582715361852,-7547930.664754068,502.8841106668762,45292046.94805758,0.7785591104626656,,False,False,False,False,,,,,-7529080.563427,True,False,False
TiHg2Se4,Ti,Hg,Se,11.472549299800592,11.472549299799242,11.472549299800134,89.99999999999696,89.99999999999974,90.00000000000021,-203.50488941046763,1510.0099111729012,0.0165881008178443,7.936732658787652,7.937870714967013,7.943164456616729,89.70917928389576,89.95208527887415,90.03753302638238,-45147.17562941606,500.41864955605314,15808.394326715425,0.4788404357619583,,True,False,False,True,0.172341,normal,,,-44943.67074,True,True,True
TiHo2Se4,Ti,Ho,Se,7.592456453855375,7.592456453855632,7.592456453855396,90.00000000000219,90.0,90.0,-1187.149542553768,437.6701513308256,184.4617646367648,7.9776844383649665,7.974618574784078,7.980366094834798,89.92380904058919,89.9705090658428,90.01981033485413,-87177011.33609119,507.7022882097009,127643732.82514572,0.9244417411088944,,False,False,False,False,,,,,-87175824.186549,True,False,False
TiIn2Se4,Ti,In,Se,11.62257590280753,11.62257590280736,11.622575902808595,89.99999999999972,90.0,90.0,-254.06943436013472,1570.027188516044,0.0244774314796832,8.018682601410594,8.018476158968623,8.020150333552214,89.94466729671508,89.95002366121945,90.03999408693093,-19127869.296645507,515.6759779446865,34774762.34120594,0.7549082657694817,,True,False,False,True,0.142849,normal,0.39999999999999997,0.0,-19127615.227211,True,False,False
TiIr2Se4,Ti,Ir,Se,10.588611218420471,10.588611218420514,10.588611218419723,89.99999999999781,89.99999999999991,89.99999999999999,-338.1858565654968,1187.1811926261169,0.0233258086844551,7.967941178071092,7.967830951510765,7.965842834588506,90.01127111158469,89.97431336052921,89.99552172325646,-1640985.3915509323,505.72906147463294,1164499.887517548,0.5968537829071283,,True,False,False,True,0.257008,normal,,,-1640647.205694,True,False,False
TiLa2Se4,Ti,La,Se,8.021460710498223,8.021460710497923,8.021460710498207,89.99999999999899,90.0,90.0,-443.53573853242256,516.1315197899102,0.0421322037945007,8.242189252874793,8.238248535507116,8.255949107880737,90.11401507735567,89.86244073388274,89.80486179907132,-1130.266623412261,560.5828948118403,567.1468122601492,0.9258673202991484,,True,False,False,True,0.0,normal,0.93,0.0,-686.730885,True,False,False
TiLu2Se4,Ti,Lu,Se,7.871570356918354,7.871570356918181,7.871570356918296,89.99999999999916,90.0,90.0,-187.6075767269268,487.7352503448601,31.546094794502427,8.02317312013871,8.012731658240238,8.03460507598245,89.71995014376773,89.7685252127489,89.94801601039295,-224244.65926952,516.514352395596,166559.4404214379,0.9171234500408172,,False,False,False,False,,,,,-224057.051693,True,False,False
TiMg2Se4,Ti,Mg,Se,7.656305281518974,7.656305281519124,7.6563052815191295,89.99999999999976,90.0,90.0,-235.23407555094167,448.8050401771735,0.0410825537430422,7.992598255413647,7.995879840131988,8.000271981011194,89.93771047610427,89.92619552985111,90.05705951742625,-6408857379377.782,511.2792432365152,38663504212780.586,0.5749054901301861,,True,False,False,True,0.574863,normal,,,-6408857379142.548,True,True,True
TiMn2Se4,Ti,Mn,Se,10.955502847355485,10.955502847355556,10.95550284735511,89.99999999999913,90.0,89.99999999999999,-354.99749668605136,1314.9127853733785,0.0052465144263726,7.932787932794329,7.927796782585844,7.931874959018056,89.985259109282,90.01988177251964,90.00784740073459,-260320726.5200996,498.8318421372248,1445446502.3247178,0.7216846853494644,,True,False,False,True,0.084654,normal,0.52,0.0,-260320371.522603,True,True,True
TiMo2Se4,Ti,Mo,Se,8.017132650151893,8.030416658447031,8.055617989077051,90.0883242588016,89.93494345421917,89.8754264693602,-19030.549916236072,518.6258833950832,33164.96778503613,7.954270930997915,7.95735032127424,7.958750792112125,89.95257309796604,89.98973654390902,90.03679309639668,-3715741749.099669,503.7482128839204,36105049420.35937,0.737031072974205,,False,False,False,False,,,,,-3715722718.549752,True,False,False
TiNb2Se4,Ti,Nb,Se,7.936189523679497,7.936189523680015,7.936189523679338,90.00000000000031,90.00000000000003,89.99999999999999,-1067.2233951355358,499.8458513697813,0.035168020006583,7.994253481377471,7.98073107101836,7.981098934090726,90.02047250155522,89.96881545883564,90.00741535696487,-1402010.1829568432,509.1938972485632,1552222.094275694,0.8045149219036102,,True,False,False,True,0.0,normal,0.8,0.0,-1400942.959562,True,False,False
TiNd2Se4,Ti,Nd,Se,11.854348067386084,11.854348067387756,11.854348067387422,89.99999999999656,89.99999999999979,90.00000000000003,-334.41888356048287,1665.838996657472,0.0356666324350038,8.239575965153294,8.277045660389314,8.280934769099174,89.4010207826259,90.04266967510543,89.99138719562552,-105221226.80300578,564.7233153176385,531703900.7115077,0.92381838619709,,True,False,False,True,0.181946,normal,0.4700000000000001,0.0,-105220892.384122,True,False,False
TiNi2Se4,Ti,Ni,Se,10.30434414946036,10.304344149455742,10.304344149458595,90.00000000000078,90.0,90.0,-292.7824294361755,1094.1101956635598,0.0167799806605291,7.894827261660849,7.903029831708194,7.905568681762569,89.90437293428123,89.89637371352177,90.01473300696352,-2195572141.91249,493.25107402377074,2859742561.6651034,0.667102609872818,,True,False,False,True,0.19104,normal,0.19500000000000006,0.0,-2195571849.130061,True,True,True
TiOs2Se4,Ti,Os,Se,10.546680034073932,10.546680034073614,10.546680034074717,90.00000000000156,90.0,90.0,-367.1339447982977,1173.1331622927996,0.0425377146507057,8.017196121458774,8.016348304890066,8.016533313896598,89.99211691259524,89.9492463932701,90.01254684417495,-118975616.31726202,515.2114464677552,69158708.31988274,0.5515129368007183,,True,False,False,True,0.329921,normal,,,-118975249.183317,True,True,False
TiP2Se4,Ti,P,Se,7.430089026322948,7.430089026322799,7.430089026322692,90.00000000000003,90.0,90.0,-1143.8911054612386,410.18715124440905,0.0482425786034615,7.901325287708652,7.906195700897896,7.909066993124166,89.91213301517755,89.92113657633152,90.00461212199093,-8924.974912688598,494.0738089044791,3776.519253078826,0.904607117176056,,True,False,False,True,0.0,normal,0.9,0.0,-7781.083807,True,False,False
TiPb2Se4,Ti,Pb,Se,11.93258959152879,11.932589591578012,11.932589591365335,89.99999999993184,90.00000000004833,90.00000000005322,-273.94060449917123,1699.041987074407,0.046874198904541,8.121683165598373,8.120261852552993,8.127823216509936,89.9845267378338,89.97415712625603,90.10688910980976,-14736.134884409848,536.0305108503937,14798.848549041144,0.8695804920792579,,True,False,False,True,0.091351,normal,0.645,0.0,-14462.19428,True,True,True
TiPd2Se4,Ti,Pd,Se,10.695721611021884,10.695721611020025,10.695721611018165,89.9999999999992,90.00000000000004,90.00000000000004,-288.50086517153824,1223.5740892367876,0.0288531470945721,7.968414404984605,7.965894195733487,7.965452045692919,90.01121419616004,89.99728163598013,90.01603280956984,-40017364517.75473,505.6113881505981,33728551354.00837,0.7953318208456039,,True,False,False,True,0.11579,normal,0.5,0.0,-40017364229.253876,True,True,True
TiPr2Se4,Ti,Pr,Se,8.077302210786605,8.077302210787776,8.077302210786932,90.00000000000094,90.0,90.0,-243.26789483422817,526.9859015636944,0.9611720876354048,7.947450361350305,7.950153177969415,7.951855362978673,89.96881774116463,89.95962400674468,89.99738259151566,-189639022.43418,502.4254381460176,22707820.1326776,0.9152815371751786,,False,False,False,False,,,,,-189638779.166285,True,False,False
TiPt2Se4,Ti,Pt,Se,10.683698322429157,10.683698322426944,10.683698322428766,89.99999999999709,90.00000000000038,89.99999999999973,-302.46191186981923,1219.4523888769625,0.0084564188827241,7.959357607600173,7.955267535742862,7.953246551000641,89.96322501775694,89.91485789939007,89.97710454950463,-248030.3141567177,503.5894804995915,239046.5994535132,0.7931144112348556,,True,False,False,True,0.145177,normal,0.4150000000000001,0.0,-247727.852245,True,True,False
TiRe2Se4,Ti,Re,Se,7.2492509233628,7.244627522601783,7.254068550820093,90.05117741347343,90.02886111034327,90.0156673979674,-4543167211.911949,380.9698480463611,74775611.1497024,7.879612034819094,7.880872988861866,7.884202431991399,89.88425035780678,89.8933827023761,90.06288677985972,-39023787.59295143,489.59280648016926,36601084.67524571,0.5908886536955833,,False,False,False,False,,,,,4504143424.318997,True,False,False
TiRh2Se4,Ti,Rh,Se,7.706290629388905,7.706290628389756,7.70629062864528,90.00000000134317,90.00000000000922,89.99999999932511,-2851.5665761219625,457.6528285084581,0.0805616045201611,7.825589278924272,7.825425052806773,7.829243300364127,89.77009401041428,89.78398068763441,90.05401009865497,-36706.87859503085,479.4441169918576,11176.86811076472,0.7450892689824105,,False,False,False,False,,,,,-33855.312019,True,True,False
TiRu2Se4,Ti,Ru,Se,10.551612113503296,10.551612113501076,10.551612113501037,90.00000000000009,89.99999999999983,89.99999999999967,-345.2800961082064,1174.779754048792,0.0125037832683856,7.947340782444288,7.943777693510483,7.938967969231481,89.93913863100126,89.85745672558245,90.05669461870276,-29237.58214729485,501.20011835191656,36098.660654062114,0.6086165736615657,,True,False,False,True,0.268236,normal,,,-28892.302051,True,True,False
TiSb2Se4,Ti,Sb,Se,8.080082696284885,8.080082696284887,8.080082696284801,89.99999999999828,90.0,90.0,-482.5840671461665,527.5303089939651,0.0286967631171669,7.936814717049513,7.9429256633687375,7.946196057475753,89.97386374040855,90.00316083637767,90.01754835882863,-1169998857042.1843,500.9402752194088,112182524875.07327,0.8507773613929749,,True,False,False,True,0.0,normal,0.85,0.0,-1169998856559.6003,True,False,False
TiSc2Se4,Ti,Sc,Se,7.590431938459639,7.590431938458549,7.590431938459234,89.99999999999976,90.0,89.99999999999999,-1055.4731401333506,437.32013271014273,67.002500629068,7.975797176441959,7.979101983965144,7.982933796658042,89.92131134800826,89.93999469245249,90.03346408749364,-1387139505.5884118,508.0306597474286,9860155619.715128,0.7633732059597969,,False,False,False,False,,,,,-1387138450.115272,True,False,False
TiSi2Se4,Ti,Si,Se,7.877835686145931,7.87783568614551,7.877835686144633,90.00000000000003,90.0,90.0,-413.9325448193322,488.9008074149901,63.88825956021689,7.815151011006592,7.796950902997072,7.816397858538242,89.67872857908519,89.77519110039697,90.12493836785964,-33396.47570933914,476.2748039181567,9800.164141885702,0.7567933431267738,,False,False,False,False,,,,,-32982.543165,True,False,False
