Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
MgHo2Te4,Mg,Ho,Te,7.990935645431565,7.981530081382076,7.980082613445234,90.43863512229213,90.2463086503669,90.10006460145722,-4157646216.027972,508.948393538714,4807075026.719467,8.171589121268356,8.150178883005525,8.13907272477663,89.93584433863819,90.08349106961424,89.99410315040323,-15380566726667.027,542.060617869935,20525993067222.69,0.9412323772907256,,False,False,False,False,,,,,-15376409080451.0,True,True,True
MgIn2Te4,Mg,In,Te,6.061177335684722,6.061212913770945,6.061202065608458,89.99944194836065,89.99890261592503,90.0007558422335,-37175302.80725895,222.67696473795849,156941.2321240008,8.036552881686022,8.03694657195571,8.03807050864265,89.94267645617442,89.98279296775593,90.00161940803507,-514969.5627120814,519.1734348597726,627748.8115228671,0.7834159365296364,,False,False,False,False,,,,,36660333.244547,True,True,True
MgLa2Te4,Mg,La,Te,8.207798338093944,8.207798338093985,8.207798338094323,90.00000000000101,90.0,90.0,-11041.7298702713,552.9425772608823,0.047760534234362,8.616798004317106,8.613981807998051,8.62455802885298,89.67319561093029,89.98362820249078,89.9444783292453,-975.8051909506544,640.1465740837773,240.54601856591563,0.8704361426830292,,True,False,False,True,0.0,normal,0.87,0.0,10065.924679,True,True,True
MgLu2Te4,Mg,Lu,Te,12.39610035745655,12.39610035745915,12.39610035745708,90.0000000000023,90.0,90.0,-254.7085081983456,1904.82573853702,0.0169744253842765,8.637973816267923,8.664354233423365,8.693940222593227,89.89653361284026,90.1073789581118,89.98441477435986,-74730271.38247676,650.673688554995,574990247.978736,0.9200745570659636,,True,False,False,True,0.0,normal,0.92,0.0,-74730016.673969,True,True,True
MgMn2Te4,Mg,Mn,Te,8.661632611237666,8.661604871690313,8.661615303943728,90.00000149728803,90.00000309515363,90.00000158246887,-342.4426923374791,649.8259016453205,182.51272459142947,8.112144393849643,8.111945226378468,8.112540688275246,90.0994136959974,90.1319979785189,90.02599830868049,-1.826696137444739e+16,533.8456622054509,1.1408936343342018e+16,0.6356919198483229,,False,False,False,False,,,,,-1.826696137444705e+16,True,True,False
MgNb2Te4,Mg,Nb,Te,8.803024623091344,8.802218965139742,8.802222459311423,90.0214319027134,89.99563718318525,89.9944609884859,-385319.9877323843,682.0502794681137,4324544.281995234,8.45443814577479,8.451423131065505,8.451348583773292,89.96726776107886,89.98208739164247,90.03281333481637,-147027710928.42773,603.8658201005605,1020819312331.6388,0.842240316271782,,False,False,False,False,,,,,-147027325608.44,True,False,False
MgNd2Te4,Mg,Nd,Te,12.813664078417103,12.813664078417812,12.813664078419754,90.00000000000172,90.00000000000018,89.99999999999991,-262.1791786060222,2103.875339925604,0.0446108511554884,9.004728504482394,9.005814374267452,9.003922678888303,89.96987835424221,90.04696784509814,89.77769887399546,-6235160177.363254,730.1664866404667,5182878530.624451,0.9566690802574158,,True,False,False,True,0.001285,normal,0.96,0.0,-6235159915.184075,True,True,True
MgNi2Te4,Mg,Ni,Te,11.29205564367508,11.292055643675914,11.292055643676118,89.99999999999997,90.0,90.0,-221.65404396059185,1439.8558944452932,0.0321380168648475,8.260173742275125,8.260149366751753,8.255842996362679,89.98969020753525,89.95341955596889,89.94232241853398,-42753893.46829423,563.2979070867843,138924255.29257292,0.3120456644520163,,True,False,False,True,0.119455,normal,,,-42753671.81425,True,True,False
MgPb2Te4,Mg,Pb,Te,8.2632814248318,8.263281424831638,8.263281424831995,90.00000000000112,90.00000000000003,90.00000000000001,447.9169558378619,564.2318940827164,0.0462401214901508,8.477024386980789,8.487904811385002,8.48709273310255,89.81543067140677,89.87237382706077,89.7794841334252,-817610203353328.8,610.6556013459912,45001699153515.87,0.7333612406253814,,True,False,False,True,11.566096,normal,,,-817610203353776.6,True,False,False
MgPr2Te4,Mg,Pr,Te,8.953554795650508,8.953554795650321,8.95355479565018,89.99999999999405,90.0,89.99999999999763,254.6331391059102,717.771958392625,0.022925270948115,8.931964979282947,8.915957093597749,8.922579478133802,90.14908827460415,89.98744805577283,89.78752935066329,-8554724758.316078,710.5602994306078,25125939640.60527,0.8949997091293335,,True,False,False,True,9.229749,normal,,,-8554725012.949217,True,True,True
