Compositions,a,b,c,angle_a,angle_b,angle_c,energy,volume,steps,conv,force_conv,force
TeEu2S4,8.34457958743733,8.344579597826371,8.34457979533838,90.00007622251383,90.0000784945469,90.00008310007082,-687224.758733335,581.0498518852008,600,pass,fail,5441.213032274206
TeFe2S4,8.249801377957093,8.249799882290052,8.24980077088825,89.99993674545381,89.99846889298466,89.99994002925168,-1121.1103565946248,561.4749265263213,600,pass,pass,2.6192917791013843
TeGa2S4,8.5005784734606,8.500578473460502,8.500578473460852,90.00000000000067,90.0,90.0,-1264.112268489337,614.2503926558941,80,pass,pass,0.0345656349276284
TeGd2S4,11.562733100237748,11.562733100237294,11.562733100238736,89.99999999999707,90.00000000000013,90.00000000000003,-458.29444077060833,1545.900377146225,191,pass,pass,0.0247563290387289
TeGe2S4,8.503383462488221,8.503386166661578,8.503383770277429,90.00008536306035,89.99992383416507,90.00018254699094,-1072257.3694620198,614.8588752356604,600,pass,fail,16523.30153782641
TeH2S4,9.700257376212718,9.700257376219124,9.700257376213653,89.9999999999998,90.0,90.0,-174.35946321372677,912.745651511929,100,pass,pass,0.0267922244888835
TeHf2S4,8.629240269895714,8.629240269895588,8.629240269895707,90.00000000000747,89.99999999999999,89.99999999999949,-140.3790113551409,642.5659149139839,44,pass,pass,0.0452349270122957
TeHg2S4,8.570471531990968,8.570471531991306,8.570471531991323,90.00000000000253,90.0000000000001,90.00000000000001,33.29664416833643,629.5266935763494,184,pass,pass,0.0386802917200319
TeHo2S4,11.482069466300894,11.482069466304182,11.482069466301862,90.00000000002642,89.99999999999957,89.99999999999983,-306.0567573479957,1513.7721468800385,224,pass,pass,0.0454271402305302
TeIn2S4,8.527148899955092,8.527148899954748,8.52714889995487,89.99999999999945,90.00000000000001,90.00000000000001,-2132.380862235314,620.0283391762723,113,pass,pass,0.0409310166221955
TeIr2S4,8.036975915195304,8.036975915195233,8.03697591519503,89.99999999999639,90.00000000000007,89.99999999999997,-117.70623747332004,519.132239510933,73,pass,pass,0.0476339668538508
TeK2S4,8.247976354333485,8.24797635433336,8.247976354333426,90.00000000000026,89.99999999999997,90.0,-120.604234412143,561.102523196928,87,pass,pass,0.0470941898436761
TeLa2S4,8.948013128777871,8.948013128778934,8.948013128779287,90.00000000000337,90.00000000000027,90.00000000000003,-361.3226239996568,716.4400209307407,600,pass,pass,25.082303852107824
TeLi2S4,9.736393419654776,9.73639341965499,9.736393419654862,90.00000005262528,89.99999999862557,90.00000000695734,-185.95303866532527,922.984361165306,111,pass,pass,0.024391159161191
TeLu2S4,8.086258717614815,8.08625871761483,8.086258717614754,90.00000000000014,90.0,90.0,190.58006045503515,528.7408891885036,41,pass,pass,0.0194446981435976
TeMg2S4,10.764228615056032,10.76422861505621,10.76422861505598,90.00000000000077,90.00000000000001,90.0,-225.7735658911488,1247.2362899878224,144,pass,pass,0.0303331892344721
TeMn2S4,8.605301586339495,8.605301586339467,8.605301586339369,89.99999999999993,90.00000000000001,90.0,-809.505167377198,637.2330412819035,61,pass,pass,0.0406559115006875
TeMo2S4,8.197222189124785,8.247463924511436,8.238289405626988,89.93801515403207,90.39019354692586,89.92303573556497,-24652.78473798092,556.9464686358627,600,pass,fail,9370.767134376065
TeNa2S4,11.512661563132,11.516638552766157,11.514066469905668,93.7289090074842,89.67002057458618,89.56407966764061,-202.8708154956748,1523.3114319062104,600,pass,pass,0.4106071365336151
TeNb2S4,10.847011804334116,10.84701180433516,10.847011804334276,89.9999999999948,90.00000000000004,90.00000000000001,-344.3375967633007,1276.2340820297777,158,pass,pass,0.0175809991996035
TeNd2S4,11.79355990389328,11.793559903893708,11.7935599038903,90.000000000125,90.00000000002082,90.00000000001924,-306.92646576952154,1640.343310996105,269,pass,pass,0.0472762828891146
TeNi2S4,8.174223189454814,8.174223189455168,8.174223189454958,90.00000000001575,89.99999999999966,90.0000000000007,-369.25997547763234,546.1846299710743,72,pass,pass,0.0489782802229752
TeOs2S4,8.345744694173982,8.345744694174163,8.345744694174543,89.99999999999943,89.99999999999997,89.99999999999997,-1165.6397191280882,581.2932568377076,70,pass,pass,0.0352001854779708
TeP2S4,10.502270983303868,10.502270983304337,10.502270983304133,89.9999999999662,90.00000000000013,89.99999999999967,-232.922345613736,1158.3762901965508,145,pass,pass,0.016637083925603
TePb2S4,11.773690453665187,11.773690453665765,11.773690453664845,90.00000000000028,90.0,90.0,-230.45142163762324,1632.0664616986733,193,pass,pass,0.0391304481056673
TePd2S4,8.702754838212979,8.746667023282772,8.696892505903005,89.98397382319843,90.00843273364035,89.97579579736926,-2130.4344715082257,662.0082242630272,600,pass,pass,368.2812713791127
TePr2S4,11.856352833890496,11.856352833889662,11.856352833890256,89.9999999999022,89.99999999995917,90.00000000010371,-306.6749148726372,1666.6843024518237,226,pass,pass,0.0345708941675636
TePt2S4,8.222204754563377,8.201242761697824,8.181788461558162,90.01007110467572,89.99997415517015,90.00008565083483,-2896.2894203484784,551.71678287727,600,pass,pass,239.77927207138796
TeRb2S4,8.164911504937994,8.164911504937955,8.164911504938146,90.00000000000047,90.0,90.0,-21.183365810693005,544.3201931562058,66,pass,pass,0.0487987557310239
TeRe2S4,8.280583183367584,8.278064506127604,8.276265728123915,90.1277107738204,89.76385010854258,89.73089839649681,-3349.7527852524263,567.3023468196697,600,pass,pass,474.60188768375
TeRh2S4,8.466473923285102,8.466473923284669,8.466473923284678,89.99999999992393,89.9999999999144,89.99999999983368,-616.3975749269309,606.8868471331547,88,pass,pass,0.0477895782492449
TeRu2S4,8.605798964618623,8.605798964594062,8.60579896458433,90.00000000018707,89.99999999999183,89.99999999999397,-1525.3127562331356,637.3435420623879,78,pass,pass,0.0211707094191707
TeSb2S4,8.217393846862954,8.308000192639998,8.25595160363881,89.98417031562003,90.1715964923005,90.00523936737271,-169308558570.16617,563.6321697471094,600,pass,fail,178972655293.54633
TeSc2S4,8.217971773821743,8.21797177382204,8.217971773821905,89.99999999999434,90.00000000000057,90.0000000000001,-2602.38107879914,555.001217442456,73,pass,pass,0.0352192905354297
TeSe2S4,7.798291182800737,7.798524456847586,7.797697672760949,90.00612940949341,90.00703154192402,90.00351315182027,-15944154.32841142,474.2182595970703,600,pass,fail,6020502.268870195
TeSi2S4,7.850328446671173,7.850328446671034,7.85032844667078,90.00000000000091,89.99999999999991,89.99999999999996,-75.2204051757943,483.79734665549375,64,pass,pass,0.0496845686134618
TeSm2S4,11.686297330608724,11.686297330609682,11.686297330611763,90.00000000000202,89.99999999999946,89.99999999999962,-306.9963352914183,1595.992312675284,203,pass,pass,0.0329300152071017
TeSn2S4,8.184340074344286,8.18434007434414,8.184340074344513,90.00000000000192,90.0,90.00000000000001,-458.5683199942956,548.2151086948803,142,pass,pass,0.0453031061901076
TeSr2S4,11.826648212838872,11.82664821284094,11.826648212838794,90.00000000000078,90.00000000000001,90.00000000000003,-249.2553668749455,1654.1886488955158,221,pass,pass,0.0232323963457912
TeTa2S4,8.474687724870854,8.474687724870755,8.4746877248713,90.00000137977503,89.99999993212467,89.99999994911924,-148.17001644604514,608.6548862853633,112,pass,pass,0.0296632414123689
TeTb2S4,11.54484555030569,11.544845550308166,11.54484555030734,89.99999999999397,90.00000000000013,89.99999999999999,-306.48314836604607,1538.7369460309549,183,pass,pass,0.0303845989059306
TeTc2S4,7.942821073478222,7.938419199190932,7.956126541276355,89.99869843031964,89.98936263888267,89.8998571025188,-23380.88520695747,501.6603987710338,600,pass,fail,8096.872174006168
TeTe2S4,11.656780462971772,11.656780462973924,11.656780462973536,90.00000000000436,90.00000000000006,90.00000000000001,-196.9124647104722,1583.92951628432,185,pass,pass,0.0432231857284518
TeTi2S4,10.72696532387324,10.72696532387383,10.726965323874545,90.00000000000031,90.0,90.0,-329.00193727953945,1234.3281402292212,146,pass,pass,0.0495841625768411
TeTl2S4,7.937246063106267,7.937246063108047,7.937246063106363,89.99999999807234,89.99999999999532,90.00000000010198,-2073.717395170366,500.045510346262,96,pass,pass,0.0205701020390861
TeTm2S4,11.375814783433034,11.375814783435173,11.375814783433428,89.99999999999993,90.00000000000001,90.00000000000001,-304.51250872782754,1472.1346580434215,215,pass,pass,0.0496802831453915
TeV2S4,8.791179487911634,8.791179487911586,8.791179487911215,90.00000000000135,90.00000000000009,90.00000000000001,-534.987167767584,679.4248719031907,121,pass,pass,0.0449597881240129
TeW2S4,8.595247315855541,8.595247315855262,8.59524731585516,90.0000000025722,90.00000000019317,90.00000000027093,-1300.3026220667466,635.0020571051944,118,pass,pass,0.0355555872398755
TeY2S4,8.510476755009035,8.510476755009028,8.51047675500921,90.00000000000041,89.99999999999824,89.9999999999997,-381.7984019619743,616.3986367392598,138,pass,pass,0.0238660288982385
TeYb2S4,8.230662903095403,8.230662903095345,8.230662903095666,89.9999999999992,90.00000000000001,90.0,17.099480288085488,557.5764788973031,52,pass,pass,0.0474262081233718
TeZn2S4,8.135630953602023,8.135630953601764,8.135630953601833,89.99999999948632,90.00000000001873,89.99999999999977,-327.1903364774098,538.4851362592294,62,pass,pass,0.0321878266495708
TeZr2S4,8.335174825000111,8.335174825000077,8.335174824999958,89.99999999997067,90.00000000000078,90.00000000000264,-1658.4441985388382,579.0874325844692,73,pass,pass,0.0371261154818055
TiAg2S4,8.720287068664982,8.728337739322114,8.680585627661252,89.96558066110309,89.99968028110068,90.00128062219126,-3219.83117662008,660.710595884889,600,pass,pass,532.4157216500018
TiAl2S4,7.92146280161365,7.921462801631222,7.9214628016159665,89.99999999793759,90.00000000004538,89.99999999995342,-685.5320952036241,497.06840768316977,112,pass,pass,0.0432150915315535
TiAs2S4,8.288166418979275,8.307771823143963,8.323006091203201,89.8869557691135,89.99958229440192,89.99308762827901,-197125922.34659624,573.0894144527173,600,pass,fail,465924601.4596025
TiAu2S4,8.846841827317366,8.858559699211014,8.880314668567978,90.03018132594002,89.98725374304968,90.03958218583865,-2068.2910332793635,695.9524359799213,600,pass,pass,968.4051763087735
TiB2S4,9.33129098946139,9.331290989461234,9.331290989460864,89.99999999999909,90.0,90.0,-300.4043776150565,812.5034212893094,79,pass,pass,0.0476832797576866
TiBa2S4,11.40844155974403,11.40519916677147,11.40062163146508,90.04652814419812,90.03767853172718,89.84918237076168,-1073.46982073785,1483.3921861910217,600,pass,pass,59.22778510727724
TiBe2S4,9.660481617613971,9.660481617613655,9.660481617613788,90.00000000000023,90.00000000000001,90.0,-295.78928218280083,901.5635300319904,115,pass,pass,0.0334030998024332
TiBi2S4,11.248979652169137,11.248979652168948,11.248979652168432,90.00000000000057,90.0,90.00000000000001,-290.4084047270028,1423.440746819246,170,pass,pass,0.0248387278709812
TiC2S4,9.686191361703685,10.591753325655356,10.436364690349768,93.95784981880976,83.96735152009609,91.82738599247033,-338.83628001838866,1061.9094863079026,600,pass,pass,0.1021793812101307
TiCa2S4,11.08379211173842,11.08379211173877,11.083792111739683,89.9999999999986,89.99999999999999,90.00000000000001,-321.1726429741615,1361.6488217692058,161,pass,pass,0.0260507299515141
TiCd2S4,9.125315909047574,9.14313279299984,9.109561402182996,90.00469157361522,90.00382604174035,89.99875593814792,-1089.2071525818528,760.0469150942214,600,pass,pass,107.37475009819768
TiCe2S4,11.222482108625451,11.22248210862574,11.22248210862478,90.00000000000098,90.0,90.0,-380.025770298675,1413.405461440352,198,pass,pass,0.0311284775215326
