Compositions,a,b,c,angle_a,angle_b,angle_c,energy,volume,steps,conv,force_conv,force
TmDy2Te4,10.648985872791316,10.675097307667496,10.719958924962278,89.45731749681256,90.46335330831198,90.22790235910192,-202.1913196197471,1218.5300033589406,600,pass,pass,21.67967670254784
TmEr2Te4,9.966597576747295,9.937563078687866,9.98004419216289,90.00562902892761,89.95139855502264,89.75402758614088,-24574241.972884025,988.4509546619483,600,pass,fail,224900662.9382285
TmEu2Te4,8.813539753451849,8.814695784108235,8.81873688413461,90.07488571165692,90.17686819878232,90.15400233530184,-1460.6910688343085,685.1096229446965,600,pass,pass,592.2106902605177
TmFe2Te4,8.036955326210682,8.039364470083253,8.054379391832862,90.07216914030992,89.85225283471316,90.085038942443,-3992835872.496911,520.4069529814756,600,pass,fail,48972507234.059845
TmGa2Te4,8.247493245119717,8.263806527717353,8.259268544453008,89.81151257613632,89.88004943075111,89.93944362109741,-13477563.608560272,562.9115443565744,600,pass,fail,34078836.27434487
TmGd2Te4,11.13414950963939,11.09070254255066,11.101690617598187,91.54900283882856,90.0060176738441,89.0901563534085,-447.6302503208929,1370.2244452963814,600,pass,pass,12.01355456793795
TmGe2Te4,8.006982966469172,8.005110133066664,8.001844713672957,89.96267864373016,89.8081755333678,89.95667796102629,-35922089647291.15,512.8893549960969,600,pass,fail,9051688831942.56
TmHf2Te4,8.39192116695896,8.387278378484705,8.394959128215442,89.93033300984258,89.98992028828958,90.03863463531671,-176139.70073104755,590.8817992146776,600,pass,fail,1131989.3179713772
TmHo2Te4,8.73684298656942,8.725075447263851,8.714659522603277,89.95442050723253,90.0906878444291,89.9475007423961,-87968111.70872086,664.3138115597981,600,pass,fail,127115682.61547951
TmIn2Te4,8.057846498469761,8.064734968108862,8.06592376627002,89.934900702124,90.00788540407534,89.96917682325805,-408200718.321326,524.1587683660026,600,pass,fail,1162026663.303902
TmLa2Te4,9.097733091586678,9.07179025774774,9.082766132855545,90.31323064584734,90.2973446787602,89.67582369890309,-3083679.3490541694,749.592277091706,600,pass,fail,12052036.18599276
TmLu2Te4,10.57021519571083,10.531336640954146,10.406559494828493,90.45827152091373,90.19137568704411,90.29422617354712,-229.8141101652468,1158.3835861372056,600,pass,pass,2.9035743086827077
TmMn2Te4,8.160743664134438,8.197088734358664,8.204931012689096,90.0002767070487,90.0411117900615,89.97513100084417,-410.62495136769473,548.8632514551498,600,pass,pass,83.38892180080103
TmNb2Te4,10.959526626901786,10.74583958731197,10.722122081310795,90.29147830606618,90.117975892909,89.51324347661425,-427486381.4549031,1262.6725008375122,600,pass,fail,937085107.9203572
TmNd2Te4,11.545564111163523,11.274681501696454,11.44955547755353,90.26573510798885,90.66078890927672,89.0269892449643,-5181.621193183636,1490.0892035264835,600,pass,fail,4972.865284525445
TmNi2Te4,9.087107650335891,8.96752941713151,9.016864370320388,90.55656452157812,90.67556340061418,89.33590388601593,-92.355203392143,734.6402765456157,600,pass,pass,30.75503498147705
TmPb2Te4,9.156622056368562,9.170253681496163,9.300969833860634,89.83920491190649,89.17504258285858,88.66340953810625,-260067.0618708154,780.6931159212747,600,pass,fail,390290.93296345416
