Formula,Ehull
RuSm2Se4,0.19592274539144316
RuTc2Se4,0.0
RuV2Se4,0.11539731815251386
ScEr2Se4,0.13565094521551568
ScLu2Se4,0.026087995180391843
ScNd2Se4,0.12710479401343733
ScOs2Se4,0.18297266765175202
ScSc2Se4,0.04255529011782144
ScV2Se4,0.13302617615838486
SiCa2Se4,0.19089379178344945
SiCu2Se4,0.10821980856104929
SiEr2Se4,0.19656475952305819
SiSi2Se4,0.32594482750482623
SiSm2Se4,0.19939474902369625
SiTc2Se4,0.0
SiV2Se4,0.17018067943526205
SmBa2Se4,0.14015471602201224
SmDy2Se4,0.10879323381305106
SmGa2Se4,0.19693809326841194
SmGd2Se4,0.0791792432193823
SmNd2Se4,0.10144546802782362
SmOs2Se4,0.2648081332732879
