Formula,Ehull
AgHf2Te4,0.19676656902568102
AgTa2Te4,0.13365232537839233
AlHf2Te4,0.17909611256392477
AlTa2Te4,0.13920052443158593
BB2Te4,4.141669793677016
BCu2Te4,0.16223613060172815
BGa2Te4,0.2092896478343711
BNi2Te4,0.2791598249604297
BeCu2Te4,0.1087174599642533
BeNb2Te4,0.22350957152169215
BeNi2Te4,0.1581853840517038
BeSc2Te4,0.17826473043815572
BeTa2Te4,0.15647626674744153
BiSm2Te4,0.20667298143444146
CaNd2Te4,0.1540157658993433
CaSc2Te4,0.17391347137055124
CaTa2Te4,0.14898754269671421
CaZn2Te4,0.1753851298176694
CeCe2Te4,0.19683225754458267
CoGd2Te4,0.15451608483706458
CoHg2Te4,0.10184521089025411
CoSc2Te4,0.1868392648909598
CoTa2Te4,0.16945524326747385
CrCr2Te4,0.10358506348143237
CuCu2Te4,0.07398739823853884
CuFe2Te4,0.20634019522778146
CuHf2Te4,0.18739448376876577
CuNb2Te4,0.12555526713309373
CuSc2Te4,0.10261280404140827
DyCa2Te4,0.13838425930430187
DyDy2Te4,0.08804771803704803
DyGd2Te4,0.09250571732448964
DyNd2Te4,0.12937542583645723
DySc2Te4,0.11290985554645694
ErEr2Te4,0.04801486895437179
EuSm2Te4,0.17523622154734575
FeCu2Te4,0.10008352847671986
FeFe2Te4,0.0
FeNb2Te4,0.24144036240537847
FeSc2Te4,0.17864461466308157
FeV2Te4,0.1979663778619214
FeZn2Te4,0.22389264095031747
GaGa2Te4,0.08994095838425276
GaHf2Te4,0.1756833864712135
GaV2Te4,0.10876686860703622
GaZn2Te4,0.1187635158032343
GdBe2Te4,0.13202099422544045
GdCd2Te4,0.1432619671687574
GdDy2Te4,0.11531607632229335
GdGd2Te4,0.06571310726062052
GdNd2Te4,0.107390162558473
GdSc2Te4,0.03633812177065998
GdTa2Te4,0.23166916863474718
GeGe2Te4,0.0
GeHg2Te4,0.10225318304916753
HfCd2Te4,0.15841040407518436
HfHf2Te4,0.21295825061076368
HfHg2Te4,0.15703429641483657
HfSc2Te4,0.03928928879753091
HfTa2Te4,0.11834934744915326
HgMn2Te4,0.0801078023851387
HgNd2Te4,0.11231987113177411
HgSm2Te4,0.12787284496076357
HgV2Te4,0.18819613486994502
HgZn2Te4,0.13067869916381536
InV2Te4,0.1286062196452349
LaLa2Te4,5.5422176846062685
LiFe2Te4,0.6204051699030702
LiTa2Te4,0.10316747583197294
LuLu2Te4,0.04634206067268565
LuTa2Te4,0.22598260280966898
LuV2Te4,0.16682169956138537
MnCu2Te4,0.06257601608167374
MnHg2Te4,0.08408424266864234
MnMn2Te4,0.005706197993135653
MnNd2Te4,0.12094023362826345
MnTa2Te4,0.18021192157347876
MnV2Te4,0.12005062818940004
MnYb2Te4,error
NaNb2Te4,0.1406683702242466
NaTa2Te4,0.09672988076590361
NbCd2Te4,0.19825863847941827
NbLi2Te4,0.09881603441566522
NbNb2Te4,0.422866152928548
NbSc2Te4,0.09491251596695172
NbTa2Te4,0.1710284297870075
NbZn2Te4,0.15323502907258613
NdBe2Te4,0.1450724335055531
NdCd2Te4,0.18530137938671398
NdGd2Te4,0.09931495987533445
NdNd2Te4,0.1465856600768154
NiNb2Te4,0.1686525163889554
NiNd2Te4,0.145350771034094
NiNi2Te4,0.043778020856565014
NiTm2Te4,0.16073760012106675
NiV2Te4,0.10227931633160292
NiZn2Te4,0.18457022637517362
PbCd2Te4,0.144142478824278
PbGd2Te4,0.1475542682568589
PbHg2Te4,0.09966597400871624
PbPb2Te4,17.21861540193422
PbV2Te4,0.1763486149596778
PrBe2Te4,0.18032047603182821
PrPr2Te4,0.12501053544167018
PrZn2Te4,0.19178549495419217
SbHg2Te4,0.1069228778193847
ScMn2Te4,0.05522291542380309
ScSc2Te4,0.07328241188848406
ScTa2Te4,0.22344027688341583
SiNb2Te4,0.26379504204648097
SiNi2Te4,0.19166106949162742
SiTa2Te4,0.11900999209335872
SiV2Te4,0.1974781004058812
SmCa2Te4,0.08475702813836783
SmCd2Te4,0.14132907658712002
SmLa2Te4,0.09137864001580276
SmNd2Te4,0.08437464436618569
SmSm2Te4,0.13361188326994533
SrSr2Te4,0.18620901696132197
TaBe2Te4,0.09916765558600193
TaCa2Te4,0.1948117269042804
TaCd2Te4,0.17223878913157264
TaHg2Te4,0.13118419391204839
TaLi2Te4,0.07050114747525615
TaMn2Te4,0.09563785818998127
TaNa2Te4,0.04075528385492522
TaNb2Te4,0.1556810225536296
TaSc2Te4,0.15285761703172085
TaSm2Te4,0.22429944603316
TaTa2Te4,0.6310118680681533
TaV2Te4,0.13247385621618424
TaZn2Te4,0.16258729732903987
TbBe2Te4,0.15612116113781394
TbGd2Te4,0.09834614540120246
TbTb2Te4,0.09359040852766398
TiCd2Te4,0.1268340410616342
TiCu2Te4,0.07167146006248437
TlCo2Te4,0.1537738052557973
TlTl2Te4,0.19158977477071648
TlV2Te4,0.12136649794899501
TmTm2Te4,0.09343991764322013
VCu2Te4,0.10612035867441882
VTa2Te4,0.11447153235340135
VV2Te4,0.15584172001235874
WGa2Te4,0.17625909806650508
WHg2Te4,0.1709311255998922
WV2Te4,0.16385233893856022
YBe2Te4,0.1583936989754715
YNb2Te4,0.21267842529680614
YbCd2Te4,error
YbGd2Te4,error
YbNd2Te4,error
ZnBe2Te4,0.136894959059219
ZnGa2Te4,0.12976469874204533
ZnNd2Te4,0.13475094214972394
ZnNi2Te4,0.15836866143350647
ZnSc2Te4,0.21324166129093047
ZnTa2Te4,0.14276436581158514
