Formula,Ehull
AuSi2O4,1.0692641296448944
AuSm2O4,0.3445368075465689
AuSn2O4,0.4616664938150974
AuSr2O4,0.49227629419202046
AuTa2O4,0.6301283888144305
AuTb2O4,0.2672762853548294
AuTc2O4,0.4856627864500487
AuTe2O4,0.49417458334304865
AuTi2O4,0.481966531482362
AuTl2O4,0.17694903985982435
AuTm2O4,0.23938736607565403
AuV2O4,0.29532644592922264
AuW2O4,0.8721659891229967
AuY2O4,0.24049723754490415
AuYb2O4,error
AuZn2O4,0.28720811749664055
AuZr2O4,0.5815807253994514
BAg2O4,0.3167170546495628
BAl2O4,0.5171369468286535
BAs2O4,0.544421843993911
BAu2O4,0.46254872172438244
BB2O4,1.966042894796555
BBi2O4,0.40499566923762664
BBr2O4,1.033823855340649
BC2O4,1.8421869461663238
BCe2O4,0.5657078180443493
BCo2O4,0.34256887060349417
BCr2O4,0.38820668037887707
BCu2O4,0.258461745999079
BDy2O4,0.6213591495541504
BEr2O4,0.5844165302608806
BEu2O4,0.4747029415871573
BFe2O4,0.2663665442658312
BGa2O4,0.43999523653745065
BGd2O4,0.6547000821371558
BGe2O4,0.4535099270359524
BHf2O4,0.5892462334820916
BHo2O4,0.6079795874985976
BI2O4,0.7112394156016792
BIn2O4,0.41862149110732094
BIr2O4,0.5769144090713194
BLa2O4,0.7267135290945212
BLu2O4,0.656491446688003
BMn2O4,0.28667709795100915
BMo2O4,0.568578934037002
BNb2O4,0.1166567418414104
BNd2O4,0.6891864612406824
BNi2O4,0.341922341802964
BOs2O4,0.5824339757530748
BP2O4,0.8641217221954083
BPb2O4,0.45432392426174495
BPd2O4,0.3652375845572218
BPr2O4,0.6621971203056107
BPt2O4,0.5385938592303114
BRe2O4,0.3755232252673544
BRh2O4,0.22927905135947935
BRu2O4,0.36720808186533827
BS2O4,1.5367126994388967
BSb2O4,0.473058748740935
BSc2O4,0.37532676310059543
BSe2O4,0.7795503871707137
BSi2O4,0.9210942480793936
BSm2O4,0.6070382331831876
BSn2O4,0.4268697077232666
BSr2O4,0.6899130545140952
BTa2O4,0.4653920350031431
BTb2O4,0.592681662652284
BTc2O4,0.28427607274525535
BTe2O4,0.4590488175906273
BTi2O4,0.17804644683796234
BTl2O4,0.4356280957855825
BTm2O4,0.5926872346831269
BV2O4,0.26657500433922365
BW2O4,1.252012964437224
BY2O4,0.6071092485950409
BYb2O4,error
BZn2O4,0.33430568225421986
BZr2O4,0.5069387333988722
BaAg2O4,0.2114652258584151
BaAl2O4,0.5371287481407929
BaAs2O4,0.5274627740703339
BaAu2O4,0.37142069169467007
BaBi2O4,0.0621442629560347
BaBr2O4,0.7904514326919725
BaC2O4,2.6177814990372728
BaCe2O4,1.7374321517101325
BaCo2O4,0.2927439478447935
BaCr2O4,0.1880909013298897
BaCu2O4,0.31341662335578135
BaDy2O4,0.0075211597143098885
BaEr2O4,0.010763848449350633
BaEu2O4,0.008829487875395614
BaFe2O4,0.21335312441569432
BaGa2O4,0.388817537535032
BaGd2O4,0.002620542866495157
BaGe2O4,0.55737196559285
BaHf2O4,0.3293717826943787
BaHo2O4,0.00833611931895728
BaIn2O4,0.032712679596564875
BaIr2O4,0.18479918126047323
BaLa2O4,0.0
BaLu2O4,0.019554584192801094
BaMn2O4,0.22206437503418464
BaMo2O4,0.6211352000064112
BaNb2O4,0.381003226564518
BaNd2O4,0.0
BaNi2O4,0.5379165353146513
BaOs2O4,0.4740073806542897
BaPb2O4,0.10366079442140386
BaPd2O4,0.16710687336769148
BaPr2O4,0.010140420733488753
BaPt2O4,0.2970725139951398
BaRe2O4,0.5520691782292753
BaRh2O4,0.08567971942647556
BaRu2O4,0.26160305252540894
BaSb2O4,0.3095934951831323
BaSc2O4,0.09231643553470015
BaSe2O4,0.6939672836462796
BaSi2O4,0.9837294958128471
BaSm2O4,0.0
BaSn2O4,0.2780216322995326
BaSr2O4,0.2533132477015281
BaTa2O4,0.513266663332427
BaTb2O4,0.012292296443109585
BaTc2O4,0.4277279577982025
BaTe2O4,0.39049803385508675
BaTi2O4,0.23971379026623119
BaTl2O4,0.04216408033741903
BaTm2O4,0.011701344469843278
BaV2O4,0.24417241124322953
BaW2O4,1.085960304649066
BaY2O4,0.005648744951848528
BaYb2O4,error
BaZn2O4,0.38643061394648726
BaZr2O4,0.25763042850971907
BeAg2O4,0.38570765854781364
BeAl2O4,0.06167609374474203
BeAs2O4,0.5427426665646262
BeAu2O4,0.34057919636419864
BeB2O4,1.210114337305825
BeBi2O4,0.4094281312604586
BeBr2O4,1.0240202855921647
BeC2O4,1.6197669711638154
BeCe2O4,0.41197056043955804
BeCl2O4,1.3708888410353115
BeCo2O4,0.10196830613682373
BeCr2O4,0.11189111825351272
BeCu2O4,0.1799831037791142
BeDy2O4,0.4910941541922469
BeEr2O4,0.44604819920707595
BeEu2O4,0.4416425762886167
BeFe2O4,0.16595037492190112
BeGa2O4,0.11543971968716349
BeGd2O4,0.5246951993329407
BeGe2O4,0.42273250367710435
BeHf2O4,0.3199397850847916
BeHo2O4,0.4725171321946364
BeI2O4,0.6804003856877276
BeIn2O4,0.26180619882568745
BeIr2O4,0.43502939415560427
BeLa2O4,0.6115361712373213
BeLu2O4,0.41918664802764294
BeMn2O4,0.16832373974689308
BeMo2O4,0.4602755016895417
BeNb2O4,0.14424902656438476
BeNd2O4,0.6057260442657855
BeNi2O4,0.4014107362811439
BeOs2O4,0.385204618315405
BeP2O4,1.0328103904782964
BePb2O4,0.36556361628813594
BePd2O4,0.20198841923260158
BePr2O4,0.5870906554096624
BePt2O4,0.3580671406360487
BeRe2O4,0.3349024226958477
BeRh2O4,0.12377497769415768
BeRu2O4,0.23806907272374023
BeS2O4,1.4364248107860051
BeSb2O4,0.5096565869738043
BeSc2O4,0.2803111730271972
BeSe2O4,0.7199926700038493
BeSi2O4,0.8458727911651938
BeSm2O4,0.5673383034953483
BeSn2O4,0.41195225985274675
BeSr2O4,0.599784715424101
BeTa2O4,0.31255346113699467
BeTb2O4,0.5234508946058991
BeTc2O4,0.22042335726519102
BeTe2O4,0.5056980552312096
BeTi2O4,0.1240147135306362
BeTl2O4,0.3267849014659774
BeTm2O4,0.43782805658818624
BeV2O4,0.15328784188605926
