Formula,Ehull
AgAl2Se4,0.0
AgAu2Se4,3.4033980412300657
AgB2Se4,0.0
AgBi2Se4,0.0
AgCe2Se4,0.0
AgCo2Se4,3.37719835923901
AgCu2Se4,0.10457199169616738
AgDy2Se4,0.9697212060640164
AgEr2Se4,4.660192182465352
AgGa2Se4,2.0599336354845095
AgGd2Se4,0.0
AgHo2Se4,0.0
AgIn2Se4,0.030572534195389522
AgIr2Se4,4.375875404592984
AgLa2Se4,0.08333645344408058
AgLu2Se4,3.211964224809443
AgMn2Se4,0.0
AgMo2Se4,0.30835497207397466
AgNd2Se4,0.05150747233464337
AgNi2Se4,3.0362593568389276
AgOs2Se4,4.056185753737795
AgP2Se4,0.0
AgPb2Se4,0.0
AgPd2Se4,3.077364857658753
AgPt2Se4,1.3736366478197333
AgRh2Se4,0.0
AgRu2Se4,4.339115459438003
AgSi2Se4,0.0
AgSm2Se4,7.131117869110203
AgSr2Se4,3.6372723795708866
AgTa2Se4,7.735152804585081
AgTc2Se4,0.0
AgTe2Se4,0.050521088710490325
AgTi2Se4,0.540674390645516
AgTm2Se4,0.0
AgV2Se4,4.864820138181988
AgW2Se4,7.553003717614856
AgZn2Se4,1.4930708202911795
AlAu2Se4,3.307653144557131
AlBi2Se4,0.0907005411227404
AlCo2Se4,0.0
AlCu2Se4,0.14071655440938757
AlDy2Se4,6.930788793605193
AlEr2Se4,4.730671541132381
AlFe2Se4,1.3381738519286355
AlGa2Se4,2.337844499340734
AlGd2Se4,0.03712994717865925
AlGe2Se4,0.5841528733643284
AlHo2Se4,3.915861366529268
AlIn2Se4,0.07072338812013435
AlIr2Se4,0.1331995205482217
AlLa2Se4,2.91188185313722
AlLu2Se4,0.03600909468706792
AlNb2Se4,0.0
AlNd2Se4,0.0841463928850894
AlPb2Se4,0.0
AlPd2Se4,0.0269147550705382
AlPt2Se4,0.0
AlRh2Se4,0.0
AlRu2Se4,0.13761189329926093
AlSc2Se4,0.0
AlSm2Se4,0.0709307173243463
AlTb2Se4,3.7672595151529005
AlTi2Se4,0.0
AlW2Se4,0.4188510471636695
AlYb2Se4,error
AlZn2Se4,0.0
AlZr2Se4,0.12987486015474925
AsAs2Se4,0.15153783033077062
AsAu2Se4,0.17191308345168643
AsBa2Se4,0.21198460179377054
AsBi2Se4,0.17156286055310055
AsCa2Se4,0.0
AsCo2Se4,0.10337765665786147
AsCr2Se4,0.11273896910467851
AsCu2Se4,0.08088853652013528
AsFe2Se4,0.2002339603235619
