Ag,C,O
Ag,Ce,O
Ag,Ir,O
Ag,Mn,O
Ag,Os,O
Ag,Re,O
Ag,Rh,O
Ag,Ru,O
Ag,Tc,O
Ag,V,O
Al,C,O
Al,Co,O
Al,Eu,O
Al,Fe,O
Al,Mn,O
Al,Ni,O
Al,Rh,O
Al,Ru,O
Al,Yb,O
As,C,O
As,Co,O
As,Cu,O
As,Eu,O
As,Fe,O
As,Mn,O
As,Ni,O
As,Rh,O
As,Ru,O
As,Yb,O
Au,C,O
Au,Ce,O
Au,Co,O
Au,Eu,O
Au,Fe,O
Au,Ir,O
Au,Mn,O
Au,Ni,O
Au,Os,O
Au,Re,O
Au,Rh,O
Au,Ru,O
Au,Tc,O
Au,V,O
Au,Yb,O
B,C,O
B,Co,O
B,Eu,O
B,Fe,O
B,Mn,O
B,Ni,O
B,Rh,O
B,Ru,O
B,Yb,O
Ba,Al,O
Ba,As,O
Ba,Au,O
Ba,B,O
Ba,Bi,O
Ba,C,O
Ba,Ce,O
Ba,Co,O
Ba,Cr,O
Ba,Dy,O
Ba,Er,O
Ba,Eu,O
Ba,Fe,O
Ba,Ga,O
Ba,Gd,O
Ba,Ho,O
Ba,In,O
Ba,Ir,O
Ba,La,O
Ba,Lu,O
Ba,Mn,O
Ba,Nd,O
Ba,Ni,O
Ba,Os,O
Ba,Pd,O
Ba,Pr,O
Ba,Pt,O
Ba,Re,O
Ba,Rh,O
Ba,Ru,O
Ba,Sb,O
Ba,Sc,O
Ba,Sm,O
Ba,Sn,O
Ba,Tb,O
Ba,Tc,O
Ba,Tl,O
Ba,Tm,O
Ba,V,O
Ba,Y,O
Ba,Yb,O
Be,Al,O
Be,As,O
Be,Au,O
Be,B,O
Be,Bi,O
Be,C,O
Be,Ce,O
Be,Co,O
Be,Cr,O
Be,Dy,O
Be,Er,O
Be,Eu,O
Be,Fe,O
Be,Ga,O
Be,Gd,O
Be,Ho,O
Be,In,O
Be,Ir,O
Be,La,O
Be,Lu,O
Be,Mn,O
Be,Nd,O
Be,Ni,O
Be,Os,O
Be,Pd,O
Be,Pr,O
Be,Pt,O
Be,Re,O
Be,Rh,O
Be,Ru,O
Be,Sb,O
Be,Sc,O
