Ag,Ce,Se
Ag,Ir,Se
Ag,Mn,Se
Ag,Os,Se
Ag,Re,Se
Ag,Rh,Se
Ag,Ru,Se
Ag,Tc,Se
Ag,V,Se
Al,Co,Se
Al,Eu,Se
Al,Fe,Se
Al,Mn,Se
Al,Ni,Se
Al,Rh,Se
Al,Ru,Se
Al,Yb,Se
As,Co,Se
As,Cu,Se
As,Eu,Se
As,Fe,Se
As,Mn,Se
As,Ni,Se
As,Rh,Se
As,Ru,Se
As,Yb,Se
Au,Ce,Se
Au,Co,Se
Au,Eu,Se
Au,Fe,Se
Au,Ir,Se
Au,Mn,Se
Au,Ni,Se
Au,Os,Se
Au,Re,Se
Au,Rh,Se
Au,Ru,Se
Au,Tc,Se
Au,V,Se
Au,Yb,Se
B,Co,Se
B,Eu,Se
B,Fe,Se
B,Mn,Se
B,Ni,Se
B,Rh,Se
B,Ru,Se
B,Yb,Se
Ba,Al,Se
Ba,As,Se
Ba,Au,Se
Ba,B,Se
Ba,Bi,Se
Ba,Ce,Se
Ba,Co,Se
Ba,Cr,Se
Ba,Dy,Se
Ba,Er,Se
Ba,Eu,Se
Ba,Fe,Se
Ba,Ga,Se
Ba,Gd,Se
Ba,Ho,Se
Ba,In,Se
Ba,Ir,Se
Ba,La,Se
Ba,Lu,Se
Ba,Mn,Se
Ba,Nd,Se
Ba,Ni,Se
Ba,Os,Se
Ba,Pd,Se
Ba,Pr,Se
Ba,Pt,Se
Ba,Re,Se
Ba,Rh,Se
Ba,Ru,Se
Ba,Sb,Se
Ba,Sc,Se
Ba,Sm,Se
Ba,Sn,Se
Ba,Tb,Se
Ba,Tc,Se
Ba,Tl,Se
Ba,Tm,Se
Ba,V,Se
Ba,Y,Se
Ba,Yb,Se
Be,Al,Se
Be,As,Se
Be,Au,Se
Be,B,Se
Be,Bi,Se
Be,Ce,Se
Be,Co,Se
Be,Cr,Se
Be,Dy,Se
Be,Er,Se
Be,Eu,Se
Be,Fe,Se
Be,Ga,Se
Be,Gd,Se
Be,Ho,Se
Be,In,Se
Be,Ir,Se
Be,La,Se
