Mn Er Te
Mn Eu Te
Mn Fe Te
Mn Ga Te
Mn Gd Te
Mn Hg Te
Mn Ho Te
Mn In Te
Mn La Te
Mn Lu Te
Mn Mg Te
Mn Mn Te
Mn Nd Te
Mn Ni Te
Mn Pb Te
Mn Pr Te
Mn Re Te
Mn Sb Te
Mn Sc Te
Mn Sm Te
Mn Sn Te
Mn Sr Te
Mn Tb Te
Mn Tl Te
Mn Tm Te
Mn V Te
Mn Y Te
Mn Yb Te
Mn Zn Te
Na Ce Te
Na Mn Te
Na Re Te
Na V Te
Nb Cu Te
Nd Co Te
Nd Eu Te
Nd Fe Te
Nd Mn Te
Nd Ni Te
Nd Yb Te
Ni Al Te
Ni B Te
Ni Bi Te
Ni Ce Te
Ni Co Te
Ni Cr Te
Ni Dy Te
Ni Er Te
Ni Eu Te
Ni Fe Te
Ni Ga Te
Ni Gd Te
Ni Ho Te
Ni In Te
Ni La Te
Ni Lu Te
Ni Mn Te
Ni Nd Te
Ni Ni Te
Ni Pr Te
Ni Re Te
Ni Sb Te
Ni Sc Te
Ni Sm Te
Ni Sn Te
Ni Tb Te
Ni Tl Te
Ni Tm Te
Ni V Te
Ni Y Te
Ni Yb Te
Pb Al Te
Pb B Te
Pb Bi Te
Pb Ce Te
Pb Co Te
Pb Cr Te
Pb Dy Te
Pb Er Te
Pb Eu Te
Pb Fe Te
Pb Ga Te
Pb Gd Te
Pb Ho Te
Pb In Te
Pb La Te
Pb Lu Te
Pb Mn Te
Pb Nd Te
Pb Ni Te
Pb Pr Te
Pb Re Te
Pb Sb Te
Pb Sc Te
Pb Sm Te
Pb Sn Te
Pb Tb Te
Pb Tl Te
Pb Tm Te
Pb V Te
Pb Y Te
Pb Yb Te
Pr Co Te
Pr Eu Te
Pr Fe Te
Pr Mn Te
Pr Ni Te
Pr Yb Te
Rb Ce Te
Rb Mn Te
Rb Re Te
Rb V Te
Re Ag Te
Re Ba Te
Re Be Te
Re Ca Te
Re Cd Te
Re Co Te
Re Cs Te
Re Cu Te
Re Eu Te
Re Fe Te
Re Hg Te
Re K Te
Re Li Te
Re Mg Te
Re Mn Te
Re Na Te
Re Ni Te
Re Pb Te
Re Rb Te
Re Sn Te
Re Sr Te
Re Tl Te
Re Yb Te
Re Zn Te
Sb Co Te
Sb Cu Te
Sb Eu Te
Sb Fe Te
Sb Mn Te
Sb Ni Te
Sb Yb Te
Sc Co Te
Sc Eu Te
Sc Fe Te
Sc Mn Te
Sc Ni Te
Sc Yb Te
Si Ba Te
Si Be Te
Si Ca Te
Si Cd Te
Si Co Te
Si Cu Te
Si Eu Te
Si Fe Te
Si Hg Te
Si Mg Te
Si Mn Te
Si Ni Te
Si Pb Te
Si Sn Te
Si Sr Te
Si Tl Te
Si Yb Te
Si Zn Te
Sm Co Te
Sm Eu Te
Sm Fe Te
Sm Mn Te
Sm Ni Te
Sm Yb Te
Sn Al Te
Sn B Te
Sn Ba Te
Sn Be Te
Sn Bi Te
Sn Ca Te
Sn Cd Te
Sn Ce Te
Sn Co Te
Sn Cr Te
Sn Cu Te
Sn Dy Te
Sn Er Te
Sn Eu Te
Sn Fe Te
Sn Ga Te
Sn Gd Te
Sn Hg Te
Sn Ho Te
Sn In Te
Sn La Te
Sn Lu Te
Sn Mg Te
Sn Mn Te
Sn Nd Te
Sn Ni Te
Sn Pb Te
Sn Pr Te
Sn Re Te
Sn Sb Te
Sn Sc Te
Sn Sm Te
Sn Sn Te
Sn Sr Te
Sn Tb Te
Sn Tl Te
Sn Tm Te
Sn V Te
Sn Y Te
Sn Yb Te
Sn Zn Te
Sr Al Te
Sr B Te
Sr Bi Te
Sr Ce Te
Sr Co Te
Sr Cr Te
Sr Dy Te
Sr Er Te
Sr Eu Te
Sr Fe Te
Sr Ga Te
Sr Gd Te
Sr Ho Te
Sr In Te
Sr La Te
Sr Lu Te
Sr Mn Te
Sr Nd Te
Sr Ni Te
Sr Pr Te
Sr Re Te
Sr Sb Te
Sr Sc Te
Sr Sm Te
Sr Sn Te
Sr Tb Te
Sr Tl Te
Sr Tm Te
Sr V Te
Sr Y Te
Sr Yb Te
Ta Cu Te
Tb Co Te
Tb Eu Te
Tb Fe Te
Tb Mn Te
Tb Ni Te
Tb Yb Te
Ti Ba Te
Ti Be Te
Ti Ca Te
Ti Cd Te
Ti Co Te
Ti Cu Te
Ti Eu Te
Ti Fe Te
Ti Hg Te
Ti Mg Te
Ti Mn Te
Ti Ni Te
Ti Pb Te
Ti Sn Te
Ti Sr Te
Ti Tl Te
Ti Yb Te
Ti Zn Te
Tl Ce Te
Tl Co Te
Tl Eu Te
Tl Fe Te
Tl Mn Te
Tl Ni Te
Tl Re Te
Tl V Te
Tl Yb Te
Tm Co Te
Tm Eu Te
Tm Fe Te
Tm Mn Te
Tm Ni Te
Tm Yb Te
V Ba Te
V Be Te
V Ca Te
V Cd Te
V Co Te
V Cu Te
V Eu Te
V Fe Te
V Hg Te
V Mg Te
V Mn Te
V Ni Te
V Pb Te
V Sn Te
V Sr Te
V Tl Te
V Yb Te
V Zn Te
W Ag Te
W Cs Te
W Cu Te
W K Te
W Li Te
W Na Te
W Rb Te
W Tl Te
Y Co Te
Y Eu Te
Y Fe Te
Y Mn Te
Y Ni Te
Y Yb Te
Yb Al Te
Yb B Te
Yb Bi Te
Yb Ce Te
Yb Co Te
Yb Cr Te
Yb Dy Te
Yb Er Te
Yb Eu Te
Yb Fe Te
Yb Ga Te
Yb Gd Te
Yb Ho Te
Yb In Te
Yb La Te
Yb Lu Te
Yb Mn Te
Yb Nd Te
Yb Ni Te
Yb Pr Te
Yb Re Te
Yb Sb Te
Yb Sc Te
Yb Sm Te
Yb Sn Te
Yb Tb Te
Yb Tl Te
Yb Tm Te
Yb V Te
Yb Y Te
Yb Yb Te
Zn Al Te
Zn B Te
Zn Bi Te
Zn Ce Te
Zn Co Te
Zn Cr Te
Zn Dy Te
Zn Er Te
Zn Eu Te
Zn Fe Te
Zn Ga Te
Zn Gd Te
Zn Ho Te
Zn In Te
Zn La Te
Zn Lu Te
Zn Mn Te
Zn Nd Te
Zn Ni Te
Zn Pr Te
Zn Re Te
Zn Sb Te
Zn Sc Te
Zn Sm Te
Zn Sn Te
Zn Tb Te
Zn Tl Te
Zn Tm Te
Zn V Te
Zn Y Te
Zn Yb Te
Zr Ba Te
Zr Be Te
Zr Ca Te
Zr Cd Te
Zr Co Te
Zr Cu Te
Zr Eu Te
Zr Fe Te
Zr Hg Te
Zr Mg Te
Zr Mn Te
Zr Ni Te
Zr Pb Te
Zr Sn Te
Zr Sr Te
Zr Tl Te
Zr Yb Te
Zr Zn Te
