Ba,Al,O
Ba,B,O
Ba,Bi,O
Ba,Ce,O
Ba,Cr,O
Ba,Dy,O
Ba,Er,O
Ba,Eu,O
Ba,Fe,O
Ba,Ga,O
Ba,Gd,O
Ba,Ho,O
Ba,In,O
Ba,La,O
Ba,Lu,O
Ba,Nd,O
Ba,Pr,O
Ba,Rh,O
Ba,Sb,O
Ba,Sc,O
Ba,Sm,O
Ba,Tb,O
Ba,Tm,O
Ba,Y,O
Ba,Yb,O
Be,Al,O
Be,B,O
Be,Bi,O
Be,Ce,O
Be,Cr,O
Be,Dy,O
Be,Er,O
Be,Eu,O
Be,Fe,O
Be,Ga,O
Be,Gd,O
Be,Ho,O
Be,In,O
Be,La,O
Be,Lu,O
Be,Nd,O
Be,Pr,O
Be,Rh,O
Be,Sb,O
Be,Sc,O
Be,Sm,O
Be,Tb,O
Be,Tm,O
Be,Y,O
Be,Yb,O
C,Ba,O
C,Be,O
C,Ca,O
C,Cd,O
C,Co,O
C,Cu,O
C,Hg,O
C,Mg,O
C,Mn,O
C,Ni,O
C,Pb,O
C,Pd,O
C,Sr,O
C,Zn,O
Ca,Al,O
Ca,B,O
Ca,Bi,O
Ca,Ce,O
Ca,Cr,O
Ca,Dy,O
Ca,Er,O
Ca,Eu,O
Ca,Fe,O
Ca,Ga,O
Ca,Gd,O
Ca,Ho,O
Ca,In,O
Ca,La,O
Ca,Lu,O
Ca,Nd,O
Ca,Pr,O
Ca,Rh,O
Ca,Sb,O
Ca,Sc,O
Ca,Sm,O
Ca,Tb,O
Ca,Tm,O
Ca,Y,O
Ca,Yb,O
Cd,Al,O
Cd,B,O
Cd,Bi,O
Cd,Ce,O
Cd,Cr,O
Cd,Dy,O
Cd,Er,O
Cd,Eu,O
Cd,Fe,O
Cd,Ga,O
Cd,Gd,O
Cd,Ho,O
Cd,In,O
Cd,La,O
Cd,Lu,O
Cd,Nd,O
Cd,Pr,O
Cd,Rh,O
Cd,Sb,O
Cd,Sc,O
Cd,Sm,O
Cd,Tb,O
Cd,Tm,O
Cd,Y,O
Cd,Yb,O
Co,Al,O
Co,B,O
Co,Bi,O
Co,Ce,O
Co,Cr,O
Co,Dy,O
Co,Er,O
Co,Eu,O
Co,Fe,O
Co,Ga,O
Co,Gd,O
Co,Ho,O
Co,In,O
Co,La,O
Co,Lu,O
Co,Nd,O
Co,Pr,O
Co,Rh,O
Co,Sb,O
Co,Sc,O
Co,Sm,O
Co,Tb,O
Co,Tm,O
Co,Y,O
Co,Yb,O
Cu,Al,O
Cu,B,O
Cu,Bi,O
Cu,Ce,O
Cu,Cr,O
Cu,Dy,O
Cu,Er,O
Cu,Eu,O
Cu,Fe,O
Cu,Ga,O
Cu,Gd,O
Cu,Ho,O
Cu,In,O
Cu,La,O
Cu,Lu,O
Cu,Nd,O
Cu,Pr,O
Cu,Rh,O
Cu,Sb,O
Cu,Sc,O
Cu,Sm,O
Cu,Tb,O
Cu,Tm,O
Cu,Y,O
Cu,Yb,O
Ge,Ba,O
Ge,Be,O
Ge,Ca,O
Ge,Cd,O
Ge,Co,O
Ge,Cu,O
Ge,Hg,O
Ge,Mg,O
Ge,Mn,O
Ge,Ni,O
Ge,Pb,O
Ge,Pd,O
Ge,Sr,O
Ge,Zn,O
Hf,Ba,O
Hf,Be,O
Hf,Ca,O
Hf,Cd,O
Hf,Co,O
Hf,Cu,O
Hf,Hg,O
Hf,Mg,O
Hf,Mn,O
Hf,Ni,O
Hf,Pb,O
Hf,Pd,O
Hf,Sr,O
Hf,Zn,O
Hg,Al,O
Hg,B,O
Hg,Bi,O
Hg,Ce,O
Hg,Cr,O
Hg,Dy,O
Hg,Er,O
Hg,Eu,O
Hg,Fe,O
Hg,Ga,O
Hg,Gd,O
Hg,Ho,O
Hg,In,O
Hg,La,O
Hg,Lu,O
Hg,Nd,O
Hg,Pr,O
Hg,Rh,O
Hg,Sb,O
Hg,Sc,O
Hg,Sm,O
Hg,Tb,O
Hg,Tm,O
Hg,Y,O
Hg,Yb,O
Ir,Ba,O
Ir,Be,O
Ir,Ca,O
Ir,Cd,O
Ir,Co,O
